# theta_idx, align_idx, realization, theta_value, align_value, seedpoints, density
9, 6, 1, 1.413716694115407, 1.6666666666666665, [2027.33304121], 417.12420180532024
9, 6, 2, 1.413716694115407, 1.6666666666666665, [2027.33304121], 427.31335839164285
9, 6, 3, 1.413716694115407, 1.6666666666666665, [2027.33304121], 469.93035673254013
9, 6, 4, 1.413716694115407, 1.6666666666666665, [2027.33304121], 440.6852582581349
9, 6, 5, 1.413716694115407, 1.6666666666666665, [2027.33304121], 462.8554808564424
9, 6, 6, 1.413716694115407, 1.6666666666666665, [2027.33304121], 438.6948603487959
9, 6, 7, 1.413716694115407, 1.6666666666666665, [2027.33304121], 428.86361122947585
9, 6, 8, 1.413716694115407, 1.6666666666666665, [2027.33304121], 458.4773622192411
9, 6, 9, 1.413716694115407, 1.6666666666666665, [2027.33304121], 456.56848659422036
9, 7, 0, 1.413716694115407, 1.7777777777777777, [1946.13370789], 431.35657395024634
9, 7, 1, 1.413716694115407, 1.7777777777777777, [1946.13370789], 428.14699426495633
9, 7, 2, 1.413716694115407, 1.7777777777777777, [1946.13370789], 432.5931448356729
9, 7, 3, 1.413716694115407, 1.7777777777777777, [1946.13370789], 426.6308366517387
9, 7, 4, 1.413716694115407, 1.7777777777777777, [1946.13370789], 427.55389992899825
9, 7, 5, 1.413716694115407, 1.7777777777777777, [1946.13370789], 454.8295977534363
9, 7, 6, 1.413716694115407, 1.7777777777777777, [1946.13370789], 469.3114212996279
9, 7, 7, 1.413716694115407, 1.7777777777777777, [1946.13370789], 483.34936123039535
9, 7, 8, 1.413716694115407, 1.7777777777777777, [1946.13370789], 425.64900036274906
9, 7, 9, 1.413716694115407, 1.7777777777777777, [1946.13370789], 411.02002965125274
9, 8, 0, 1.413716694115407, 1.8888888888888888, [1864.97774664], 444.90717398403547
9, 8, 1, 1.413716694115407, 1.8888888888888888, [1864.97774664], 435.07018306600224
9, 8, 2, 1.413716694115407, 1.8888888888888888, [1864.97774664], 457.79304775542533
9, 8, 3, 1.413716694115407, 1.8888888888888888, [1864.97774664], 395.1179288108741
9, 8, 4, 1.413716694115407, 1.8888888888888888, [1864.97774664], 424.1225381799106
9, 8, 5, 1.413716694115407, 1.8888888888888888, [1864.97774664], 457.62433777690603
9, 8, 6, 1.413716694115407, 1.8888888888888888, [1864.97774664], 447.34068568986186
9, 8, 7, 1.413716694115407, 1.8888888888888888, [1864.97774664], 452.783826116505
9, 8, 8, 1.413716694115407, 1.8888888888888888, [1864.97774664], 465.4835926264028
9, 8, 9, 1.413716694115407, 1.8888888888888888, [1864.97774664], 436.16009862404474
9, 9, 0, 1.413716694115407, 2.0, [1783.85828106], 434.5128369783666
9, 9, 1, 1.413716694115407, 2.0, [1783.85828106], 452.656728054047
9, 9, 2, 1.413716694115407, 2.0, [1783.85828106], 461.045931499034
9, 9, 3, 1.413716694115407, 2.0, [1783.85828106], 458.0450854491473
9, 9, 4, 1.413716694115407, 2.0, [1783.85828106], 474.05454426209724
9, 9, 5, 1.413716694115407, 2.0, [1783.85828106], 443.18886127646135
9, 9, 6, 1.413716694115407, 2.0, [1783.85828106], 424.14205130511016
9, 9, 7, 1.413716694115407, 2.0, [1783.85828106], 408.6749475172486
9, 9, 8, 1.413716694115407, 2.0, [1783.85828106], 455.9387306172025
9, 9, 9, 1.413716694115407, 2.0, [1783.85828106], 452.30462697593725
10, 0, 0, 1.5707963267948966, 1.0, [2516.17545407], 461.333440614962
10, 0, 1, 1.5707963267948966, 1.0, [2516.17545407], 457.22966830268103
10, 0, 2, 1.5707963267948966, 1.0, [2516.17545407], 422.963306990649
10, 0, 3, 1.5707963267948966, 1.0, [2516.17545407], 476.1612009483184
10, 0, 4, 1.5707963267948966, 1.0, [2516.17545407], 455.7097138035614
10, 0, 5, 1.5707963267948966, 1.0, [2516.17545407], 431.33843375007467
10, 0, 6, 1.5707963267948966, 1.0, [2516.17545407], 456.9232084544649
10, 0, 7, 1.5707963267948966, 1.0, [2516.17545407], 467.08510701926264
10, 0, 8, 1.5707963267948966, 1.0, [2516.17545407], 458.821619990833
10, 0, 9, 1.5707963267948966, 1.0, [2516.17545407], 472.24015899608014
10, 1, 0, 1.5707963267948966, 1.1111111111111112, [2434.3977587], 444.9031015195154
10, 1, 1, 1.5707963267948966, 1.1111111111111112, [2434.3977587], 444.1200372490278
10, 1, 2, 1.5707963267948966, 1.1111111111111112, [2434.3977587], 413.7946077603683
10, 1, 3, 1.5707963267948966, 1.1111111111111112, [2434.3977587], 454.9304979210608
10, 1, 4, 1.5707963267948966, 1.1111111111111112, [2434.3977587], 482.7845244836658
10, 1, 5, 1.5707963267948966, 1.1111111111111112, [2434.3977587], 438.29666264804877
10, 1, 6, 1.5707963267948966, 1.1111111111111112, [2434.3977587], 474.91489653295423
10, 1, 7, 1.5707963267948966, 1.1111111111111112, [2434.3977587], 429.90774648126376
10, 1, 8, 1.5707963267948966, 1.1111111111111112, [2434.3977587], 428.0463700552965
10, 1, 9, 1.5707963267948966, 1.1111111111111112, [2434.3977587], 433.4468364659059
10, 2, 0, 1.5707963267948966, 1.2222222222222223, [2352.78256872], 466.2578638858442
10, 2, 1, 1.5707963267948966, 1.2222222222222223, [2352.78256872], 434.33695829922306
10, 2, 2, 1.5707963267948966, 1.2222222222222223, [2352.78256872], 457.1898124305151
10, 2, 3, 1.5707963267948966, 1.2222222222222223, [2352.78256872], 420.8919122569206
10, 2, 4, 1.5707963267948966, 1.2222222222222223, [2352.78256872], 442.003559335183
10, 2, 5, 1.5707963267948966, 1.2222222222222223, [2352.78256872], 436.8010359036201
10, 2, 6, 1.5707963267948966, 1.2222222222222223, [2352.78256872], 428.1939930991843
10, 2, 7, 1.5707963267948966, 1.2222222222222223, [2352.78256872], 426.21796426292195
10, 2, 8, 1.5707963267948966, 1.2222222222222223, [2352.78256872], 457.83153957302466
10, 2, 9, 1.5707963267948966, 1.2222222222222223, [2352.78256872], 428.2113245434098
10, 3, 0, 1.5707963267948966, 1.3333333333333333, [2271.29203232], 398.4689082161373
10, 3, 1, 1.5707963267948966, 1.3333333333333333, [2271.29203232], 454.0517112568377
10, 3, 2, 1.5707963267948966, 1.3333333333333333, [2271.29203232], 427.6800120862196
10, 3, 3, 1.5707963267948966, 1.3333333333333333, [2271.29203232], 453.73118173118974
10, 3, 4, 1.5707963267948966, 1.3333333333333333, [2271.29203232], 446.9362606972731
10, 3, 5, 1.5707963267948966, 1.3333333333333333, [2271.29203232], 454.6826481268353
10, 3, 6, 1.5707963267948966, 1.3333333333333333, [2271.29203232], 436.8457807524598
10, 3, 7, 1.5707963267948966, 1.3333333333333333, [2271.29203232], 468.20763518012114
10, 3, 8, 1.5707963267948966, 1.3333333333333333, [2271.29203232], 450.25286399116044
10, 3, 9, 1.5707963267948966, 1.3333333333333333, [2271.29203232], 462.67660569518085
10, 4, 0, 1.5707963267948966, 1.4444444444444444, [2189.89922569], 455.57143365048034
10, 4, 1, 1.5707963267948966, 1.4444444444444444, [2189.89922569], 432.913053065192
10, 4, 2, 1.5707963267948966, 1.4444444444444444, [2189.89922569], 440.48145215310035
10, 4, 3, 1.5707963267948966, 1.4444444444444444, [2189.89922569], 453.69124414037293
10, 4, 4, 1.5707963267948966, 1.4444444444444444, [2189.89922569], 457.359490843977
10, 4, 5, 1.5707963267948966, 1.4444444444444444, [2189.89922569], 420.95900955317063
10, 4, 6, 1.5707963267948966, 1.4444444444444444, [2189.89922569], 451.6682711038668
10, 4, 7, 1.5707963267948966, 1.4444444444444444, [2189.89922569], 455.2163676490982
10, 4, 8, 1.5707963267948966, 1.4444444444444444, [2189.89922569], 432.65064688097465
10, 4, 9, 1.5707963267948966, 1.4444444444444444, [2189.89922569], 429.0133911536891
10, 5, 0, 1.5707963267948966, 1.5555555555555556, [2108.58446915], 445.78457759969217
10, 5, 1, 1.5707963267948966, 1.5555555555555556, [2108.58446915], 421.1486431494758
10, 5, 2, 1.5707963267948966, 1.5555555555555556, [2108.58446915], 450.1821549084251
10, 5, 3, 1.5707963267948966, 1.5555555555555556, [2108.58446915], 436.09189716323795
10, 5, 4, 1.5707963267948966, 1.5555555555555556, [2108.58446915], 426.44117611918796
10, 5, 5, 1.5707963267948966, 1.5555555555555556, [2108.58446915], 480.76085159991936
10, 5, 6, 1.5707963267948966, 1.5555555555555556, [2108.58446915], 420.93639519859187
10, 5, 7, 1.5707963267948966, 1.5555555555555556, [2108.58446915], 464.04777175151537
10, 5, 8, 1.5707963267948966, 1.5555555555555556, [2108.58446915], 440.1020066738284
10, 5, 9, 1.5707963267948966, 1.5555555555555556, [2108.58446915], 434.3834776863912
10, 6, 0, 1.5707963267948966, 1.6666666666666665, [2027.33304121], 418.8763848388972
10, 6, 1, 1.5707963267948966, 1.6666666666666665, [2027.33304121], 425.83586259599986
10, 6, 2, 1.5707963267948966, 1.6666666666666665, [2027.33304121], 441.6437904758011
10, 6, 3, 1.5707963267948966, 1.6666666666666665, [2027.33304121], 439.95340981181107
10, 6, 4, 1.5707963267948966, 1.6666666666666665, [2027.33304121], 460.7868523365411
10, 6, 5, 1.5707963267948966, 1.6666666666666665, [2027.33304121], 460.40432227212636
10, 6, 6, 1.5707963267948966, 1.6666666666666665, [2027.33304121], 414.4176907135447
10, 6, 7, 1.5707963267948966, 1.6666666666666665, [2027.33304121], 434.517290619756
10, 6, 8, 1.5707963267948966, 1.6666666666666665, [2027.33304121], 449.6786693343427
10, 6, 9, 1.5707963267948966, 1.6666666666666665, [2027.33304121], 408.7269217348568
10, 7, 0, 1.5707963267948966, 1.7777777777777777, [1946.13370789], 447.2966340294065
10, 7, 1, 1.5707963267948966, 1.7777777777777777, [1946.13370789], 428.8145308929079
10, 7, 2, 1.5707963267948966, 1.7777777777777777, [1946.13370789], 465.2918776938168
10, 7, 3, 1.5707963267948966, 1.7777777777777777, [1946.13370789], 461.01471172545206
10, 7, 4, 1.5707963267948966, 1.7777777777777777, [1946.13370789], 431.39006180108436
10, 7, 5, 1.5707963267948966, 1.7777777777777777, [1946.13370789], 460.4954291638463
10, 7, 6, 1.5707963267948966, 1.7777777777777777, [1946.13370789], 436.3726229767838
10, 7, 7, 1.5707963267948966, 1.7777777777777777, [1946.13370789], 425.6619204313713
10, 7, 8, 1.5707963267948966, 1.7777777777777777, [1946.13370789], 482.0448827642012
10, 7, 9, 1.5707963267948966, 1.7777777777777777, [1946.13370789], 437.42674409898956
10, 8, 0, 1.5707963267948966, 1.8888888888888888, [1864.97774664], 431.7987357922134
10, 8, 1, 1.5707963267948966, 1.8888888888888888, [1864.97774664], 460.91563498571605
10, 8, 2, 1.5707963267948966, 1.8888888888888888, [1864.97774664], 446.3198131335297
10, 8, 3, 1.5707963267948966, 1.8888888888888888, [1864.97774664], 437.63765147364154
10, 8, 4, 1.5707963267948966, 1.8888888888888888, [1864.97774664], 459.91676268982735
10, 8, 5, 1.5707963267948966, 1.8888888888888888, [1864.97774664], 420.8428035442423
10, 8, 6, 1.5707963267948966, 1.8888888888888888, [1864.97774664], 442.10781364316585
10, 8, 7, 1.5707963267948966, 1.8888888888888888, [1864.97774664], 466.4375469445018
10, 8, 8, 1.5707963267948966, 1.8888888888888888, [1864.97774664], 429.01754364970674
10, 8, 9, 1.5707963267948966, 1.8888888888888888, [1864.97774664], 474.0538680557903
10, 9, 0, 1.5707963267948966, 2.0, [1783.85828106], 442.7651135437672
10, 9, 1, 1.5707963267948966, 2.0, [1783.85828106], 464.8687508982165
10, 9, 2, 1.5707963267948966, 2.0, [1783.85828106], 445.53042579568046
10, 9, 3, 1.5707963267948966, 2.0, [1783.85828106], 387.0622507940527
10, 9, 4, 1.5707963267948966, 2.0, [1783.85828106], 449.1545891312536
10, 9, 5, 1.5707963267948966, 2.0, [1783.85828106], 435.46502120443404
10, 9, 6, 1.5707963267948966, 2.0, [1783.85828106], 446.1129859086283
10, 9, 7, 1.5707963267948966, 2.0, [1783.85828106], 458.87349932038614
10, 9, 8, 1.5707963267948966, 2.0, [1783.85828106], 441.06821520008737
10, 9, 9, 1.5707963267948966, 2.0, [1783.85828106], 436.4267143495538
11, 0, 0, 1.7278759594743862, 1.0, [2516.17545407], 470.09943058027716
11, 0, 1, 1.7278759594743862, 1.0, [2516.17545407], 430.022313041363
11, 0, 2, 1.7278759594743862, 1.0, [2516.17545407], 440.05785462706115
11, 0, 3, 1.7278759594743862, 1.0, [2516.17545407], 458.11328578584266
11, 0, 4, 1.7278759594743862, 1.0, [2516.17545407], 454.4536602259392
11, 0, 5, 1.7278759594743862, 1.0, [2516.17545407], 443.9706332576787
11, 0, 6, 1.7278759594743862, 1.0, [2516.17545407], 450.42330679655936
11, 0, 7, 1.7278759594743862, 1.0, [2516.17545407], 444.9655258018047
11, 0, 8, 1.7278759594743862, 1.0, [2516.17545407], 483.43547135342504
11, 0, 9, 1.7278759594743862, 1.0, [2516.17545407], 460.73669203027305
11, 1, 0, 1.7278759594743862, 1.1111111111111112, [2434.3977587], 466.16063587053986
11, 1, 1, 1.7278759594743862, 1.1111111111111112, [2434.3977587], 442.1076686541362
11, 1, 2, 1.7278759594743862, 1.1111111111111112, [2434.3977587], 450.9530646606862
11, 1, 3, 1.7278759594743862, 1.1111111111111112, [2434.3977587], 450.15411999143953
11, 1, 4, 1.7278759594743862, 1.1111111111111112, [2434.3977587], 468.28847183619905
11, 1, 5, 1.7278759594743862, 1.1111111111111112, [2434.3977587], 473.0690727451056
11, 1, 6, 1.7278759594743862, 1.1111111111111112, [2434.3977587], 461.0891973279961
11, 1, 7, 1.7278759594743862, 1.1111111111111112, [2434.3977587], 449.8017471457881
11, 1, 8, 1.7278759594743862, 1.1111111111111112, [2434.3977587], 435.2322966641011
11, 1, 9, 1.7278759594743862, 1.1111111111111112, [2434.3977587], 427.3605556108175
11, 2, 0, 1.7278759594743862, 1.2222222222222223, [2352.78256872], 446.30608255033036
11, 2, 1, 1.7278759594743862, 1.2222222222222223, [2352.78256872], 446.4685434659359
11, 2, 2, 1.7278759594743862, 1.2222222222222223, [2352.78256872], 447.0761312491319
11, 2, 3, 1.7278759594743862, 1.2222222222222223, [2352.78256872], 437.7129590988857
11, 2, 4, 1.7278759594743862, 1.2222222222222223, [2352.78256872], 469.76352742556446
11, 2, 5, 1.7278759594743862, 1.2222222222222223, [2352.78256872], 431.5489960504425
11, 2, 6, 1.7278759594743862, 1.2222222222222223, [2352.78256872], 465.2686474115468
11, 2, 7, 1.7278759594743862, 1.2222222222222223, [2352.78256872], 447.7371576623896
11, 2, 8, 1.7278759594743862, 1.2222222222222223, [2352.78256872], 490.90618451467174
11, 2, 9, 1.7278759594743862, 1.2222222222222223, [2352.78256872], 456.09161756030926
11, 3, 0, 1.7278759594743862, 1.3333333333333333, [2271.29203232], 448.79510029530377
11, 3, 1, 1.7278759594743862, 1.3333333333333333, [2271.29203232], 425.6149293744413
11, 3, 2, 1.7278759594743862, 1.3333333333333333, [2271.29203232], 456.2506201111784
11, 3, 3, 1.7278759594743862, 1.3333333333333333, [2271.29203232], 451.0268737887894
11, 3, 4, 1.7278759594743862, 1.3333333333333333, [2271.29203232], 460.37355022431757
11, 3, 5, 1.7278759594743862, 1.3333333333333333, [2271.29203232], 460.244632286144
11, 3, 6, 1.7278759594743862, 1.3333333333333333, [2271.29203232], 422.0890927236642
11, 3, 7, 1.7278759594743862, 1.3333333333333333, [2271.29203232], 426.30422305722647
11, 3, 8, 1.7278759594743862, 1.3333333333333333, [2271.29203232], 430.53978705600025
11, 3, 9, 1.7278759594743862, 1.3333333333333333, [2271.29203232], 427.06269046867027
11, 4, 0, 1.7278759594743862, 1.4444444444444444, [2189.89922569], 447.12631245655757
11, 4, 1, 1.7278759594743862, 1.4444444444444444, [2189.89922569], 461.8676715794528
11, 4, 2, 1.7278759594743862, 1.4444444444444444, [2189.89922569], 414.4110946380498
11, 4, 3, 1.7278759594743862, 1.4444444444444444, [2189.89922569], 428.6526680934628
11, 4, 4, 1.7278759594743862, 1.4444444444444444, [2189.89922569], 442.9115113153178
11, 4, 5, 1.7278759594743862, 1.4444444444444444, [2189.89922569], 439.5701808665909
11, 4, 6, 1.7278759594743862, 1.4444444444444444, [2189.89922569], 434.47542471480796
11, 4, 7, 1.7278759594743862, 1.4444444444444444, [2189.89922569], 434.7667308445014
11, 4, 8, 1.7278759594743862, 1.4444444444444444, [2189.89922569], 411.1551964528061
11, 4, 9, 1.7278759594743862, 1.4444444444444444, [2189.89922569], 442.45797837952944
11, 5, 0, 1.7278759594743862, 1.5555555555555556, [2108.58446915], 423.1933588681838
11, 5, 1, 1.7278759594743862, 1.5555555555555556, [2108.58446915], 441.6656910624412
11, 5, 2, 1.7278759594743862, 1.5555555555555556, [2108.58446915], 433.0370551724363
11, 5, 3, 1.7278759594743862, 1.5555555555555556, [2108.58446915], 461.95624826393407
11, 5, 4, 1.7278759594743862, 1.5555555555555556, [2108.58446915], 453.5818010586084
11, 5, 5, 1.7278759594743862, 1.5555555555555556, [2108.58446915], 431.1152975698749
11, 5, 6, 1.7278759594743862, 1.5555555555555556, [2108.58446915], 456.7803514285065
11, 5, 7, 1.7278759594743862, 1.5555555555555556, [2108.58446915], 417.53068454243055
11, 5, 8, 1.7278759594743862, 1.5555555555555556, [2108.58446915], 464.88813412928255
11, 5, 9, 1.7278759594743862, 1.5555555555555556, [2108.58446915], 442.2646048050019
11, 6, 0, 1.7278759594743862, 1.6666666666666665, [2027.33304121], 434.691584403603
11, 6, 1, 1.7278759594743862, 1.6666666666666665, [2027.33304121], 435.9219785948577
11, 6, 2, 1.7278759594743862, 1.6666666666666665, [2027.33304121], 430.2428121429336
11, 6, 3, 1.7278759594743862, 1.6666666666666665, [2027.33304121], 468.9845951296178
11, 6, 4, 1.7278759594743862, 1.6666666666666665, [2027.33304121], 447.8259416848454
11, 6, 5, 1.7278759594743862, 1.6666666666666665, [2027.33304121], 437.46640779804227
11, 6, 6, 1.7278759594743862, 1.6666666666666665, [2027.33304121], 426.58353693912113
11, 6, 7, 1.7278759594743862, 1.6666666666666665, [2027.33304121], 416.71462589366513
11, 6, 8, 1.7278759594743862, 1.6666666666666665, [2027.33304121], 464.5024809217579
11, 6, 9, 1.7278759594743862, 1.6666666666666665, [2027.33304121], 444.89108240726864
11, 7, 0, 1.7278759594743862, 1.7777777777777777, [1946.13370789], 441.5603264124241
11, 7, 1, 1.7278759594743862, 1.7777777777777777, [1946.13370789], 433.0511630999367
11, 7, 2, 1.7278759594743862, 1.7777777777777777, [1946.13370789], 453.62662549775484
11, 7, 3, 1.7278759594743862, 1.7777777777777777, [1946.13370789], 415.94239175976855
11, 7, 4, 1.7278759594743862, 1.7777777777777777, [1946.13370789], 461.4278271906495
11, 7, 5, 1.7278759594743862, 1.7777777777777777, [1946.13370789], 442.00964419999417
11, 7, 6, 1.7278759594743862, 1.7777777777777777, [1946.13370789], 424.76888464822537
11, 7, 7, 1.7278759594743862, 1.7777777777777777, [1946.13370789], 454.27440684991683
11, 7, 8, 1.7278759594743862, 1.7777777777777777, [1946.13370789], 462.587515633044
11, 7, 9, 1.7278759594743862, 1.7777777777777777, [1946.13370789], 434.4814282316661
11, 8, 0, 1.7278759594743862, 1.8888888888888888, [1864.97774664], 441.1147450597681
11, 8, 1, 1.7278759594743862, 1.8888888888888888, [1864.97774664], 444.5831281941554
11, 8, 2, 1.7278759594743862, 1.8888888888888888, [1864.97774664], 433.5129603808535
11, 8, 3, 1.7278759594743862, 1.8888888888888888, [1864.97774664], 391.3580824998452
11, 8, 4, 1.7278759594743862, 1.8888888888888888, [1864.97774664], 447.0584212362121
11, 8, 5, 1.7278759594743862, 1.8888888888888888, [1864.97774664], 440.0251550473363
11, 8, 6, 1.7278759594743862, 1.8888888888888888, [1864.97774664], 436.0372636009972
11, 8, 7, 1.7278759594743862, 1.8888888888888888, [1864.97774664], 466.16258915375846
11, 8, 8, 1.7278759594743862, 1.8888888888888888, [1864.97774664], 466.8424901134536
11, 8, 9, 1.7278759594743862, 1.8888888888888888, [1864.97774664], 445.5013668976429
11, 9, 0, 1.7278759594743862, 2.0, [1783.85828106], 450.1322360336011
11, 9, 1, 1.7278759594743862, 2.0, [1783.85828106], 437.5954580569748
11, 9, 2, 1.7278759594743862, 2.0, [1783.85828106], 433.17773237293363
11, 9, 3, 1.7278759594743862, 2.0, [1783.85828106], 467.9407448188812
11, 9, 4, 1.7278759594743862, 2.0, [1783.85828106], 424.1825413557805
11, 9, 5, 1.7278759594743862, 2.0, [1783.85828106], 419.38391995738635
11, 9, 6, 1.7278759594743862, 2.0, [1783.85828106], 450.18901944443337
11, 9, 7, 1.7278759594743862, 2.0, [1783.85828106], 449.1342199292441
11, 9, 8, 1.7278759594743862, 2.0, [1783.85828106], 427.29805499995996
11, 9, 9, 1.7278759594743862, 2.0, [1783.85828106], 476.71985431168974
12, 0, 0, 1.8849555921538759, 1.0, [2516.17545407], 456.85479705596185
12, 0, 1, 1.8849555921538759, 1.0, [2516.17545407], 449.4364059013654
12, 0, 2, 1.8849555921538759, 1.0, [2516.17545407], 435.6967975553606
12, 0, 3, 1.8849555921538759, 1.0, [2516.17545407], 468.10851259177934
12, 0, 4, 1.8849555921538759, 1.0, [2516.17545407], 434.4345957934212
12, 0, 5, 1.8849555921538759, 1.0, [2516.17545407], 436.48977104214714
12, 0, 6, 1.8849555921538759, 1.0, [2516.17545407], 433.05126020098385
12, 0, 7, 1.8849555921538759, 1.0, [2516.17545407], 461.9719060309266
12, 0, 8, 1.8849555921538759, 1.0, [2516.17545407], 440.7051483955729
12, 0, 9, 1.8849555921538759, 1.0, [2516.17545407], 454.1713773628333
12, 1, 0, 1.8849555921538759, 1.1111111111111112, [2434.3977587], 459.2195060650533
12, 1, 1, 1.8849555921538759, 1.1111111111111112, [2434.3977587], 450.0617553703094
12, 1, 2, 1.8849555921538759, 1.1111111111111112, [2434.3977587], 456.366729015601
12, 1, 3, 1.8849555921538759, 1.1111111111111112, [2434.3977587], 462.00864006592803
12, 1, 4, 1.8849555921538759, 1.1111111111111112, [2434.3977587], 447.9212599707522
12, 1, 5, 1.8849555921538759, 1.1111111111111112, [2434.3977587], 431.6198113171999
12, 1, 6, 1.8849555921538759, 1.1111111111111112, [2434.3977587], 465.1989894834901
12, 1, 7, 1.8849555921538759, 1.1111111111111112, [2434.3977587], 446.8572238930385
12, 1, 8, 1.8849555921538759, 1.1111111111111112, [2434.3977587], 410.1766128336815
12, 1, 9, 1.8849555921538759, 1.1111111111111112, [2434.3977587], 454.18685964825204
12, 2, 0, 1.8849555921538759, 1.2222222222222223, [2352.78256872], 427.7337106711561
12, 2, 1, 1.8849555921538759, 1.2222222222222223, [2352.78256872], 442.4429078152732
12, 2, 2, 1.8849555921538759, 1.2222222222222223, [2352.78256872], 457.014791525512
12, 2, 3, 1.8849555921538759, 1.2222222222222223, [2352.78256872], 437.4706122839475
12, 2, 4, 1.8849555921538759, 1.2222222222222223, [2352.78256872], 426.9430297263468
12, 2, 5, 1.8849555921538759, 1.2222222222222223, [2352.78256872], 457.2263998077284
12, 2, 6, 1.8849555921538759, 1.2222222222222223, [2352.78256872], 421.2289196439049
12, 2, 7, 1.8849555921538759, 1.2222222222222223, [2352.78256872], 458.0017899788369
12, 2, 8, 1.8849555921538759, 1.2222222222222223, [2352.78256872], 420.2408412538194
12, 2, 9, 1.8849555921538759, 1.2222222222222223, [2352.78256872], 461.0011542249235
12, 3, 0, 1.8849555921538759, 1.3333333333333333, [2271.29203232], 432.3764811880648
12, 3, 1, 1.8849555921538759, 1.3333333333333333, [2271.29203232], 439.9716346806813
12, 3, 2, 1.8849555921538759, 1.3333333333333333, [2271.29203232], 430.5501172835042
12, 3, 3, 1.8849555921538759, 1.3333333333333333, [2271.29203232], 453.7349617781081
12, 3, 4, 1.8849555921538759, 1.3333333333333333, [2271.29203232], 443.7689923843581
12, 3, 5, 1.8849555921538759, 1.3333333333333333, [2271.29203232], 476.42297987248867
12, 3, 6, 1.8849555921538759, 1.3333333333333333, [2271.29203232], 435.7159745398894
12, 3, 7, 1.8849555921538759, 1.3333333333333333, [2271.29203232], 453.1977048819196
12, 3, 8, 1.8849555921538759, 1.3333333333333333, [2271.29203232], 454.7250332371872
12, 3, 9, 1.8849555921538759, 1.3333333333333333, [2271.29203232], 422.38701051065414
12, 4, 0, 1.8849555921538759, 1.4444444444444444, [2189.89922569], 446.01984131538046
12, 4, 1, 1.8849555921538759, 1.4444444444444444, [2189.89922569], 425.43264834298884
12, 4, 2, 1.8849555921538759, 1.4444444444444444, [2189.89922569], 427.74352548082413
12, 4, 3, 1.8849555921538759, 1.4444444444444444, [2189.89922569], 420.55184912107495
12, 4, 4, 1.8849555921538759, 1.4444444444444444, [2189.89922569], 454.63099117216973
12, 4, 5, 1.8849555921538759, 1.4444444444444444, [2189.89922569], 457.3168503325102
12, 4, 6, 1.8849555921538759, 1.4444444444444444, [2189.89922569], 435.28893521821374
12, 4, 7, 1.8849555921538759, 1.4444444444444444, [2189.89922569], 432.63356731884977
12, 4, 8, 1.8849555921538759, 1.4444444444444444, [2189.89922569], 488.5979490210747
12, 4, 9, 1.8849555921538759, 1.4444444444444444, [2189.89922569], 450.73317661136537
12, 5, 0, 1.8849555921538759, 1.5555555555555556, [2108.58446915], 431.24062010392055
12, 5, 1, 1.8849555921538759, 1.5555555555555556, [2108.58446915], 450.9139739100376
12, 5, 2, 1.8849555921538759, 1.5555555555555556, [2108.58446915], 447.36902305787316
12, 5, 3, 1.8849555921538759, 1.5555555555555556, [2108.58446915], 432.7325544249011
12, 5, 4, 1.8849555921538759, 1.5555555555555556, [2108.58446915], 441.327729986375
12, 5, 5, 1.8849555921538759, 1.5555555555555556, [2108.58446915], 431.6558356025862
12, 5, 6, 1.8849555921538759, 1.5555555555555556, [2108.58446915], 422.35614666443325
12, 5, 7, 1.8849555921538759, 1.5555555555555556, [2108.58446915], 446.9019416454198
12, 5, 8, 1.8849555921538759, 1.5555555555555556, [2108.58446915], 436.9336814596788
12, 5, 9, 1.8849555921538759, 1.5555555555555556, [2108.58446915], 437.30859277437776
12, 6, 0, 1.8849555921538759, 1.6666666666666665, [2027.33304121], 446.42519828707486
12, 6, 1, 1.8849555921538759, 1.6666666666666665, [2027.33304121], 439.3808682756073
12, 6, 2, 1.8849555921538759, 1.6666666666666665, [2027.33304121], 439.7729565744408
12, 6, 3, 1.8849555921538759, 1.6666666666666665, [2027.33304121], 442.33563450122006
12, 6, 4, 1.8849555921538759, 1.6666666666666665, [2027.33304121], 464.6260278872191
12, 6, 5, 1.8849555921538759, 1.6666666666666665, [2027.33304121], 437.51874051400284
12, 6, 6, 1.8849555921538759, 1.6666666666666665, [2027.33304121], 429.9509723245385
12, 6, 7, 1.8849555921538759, 1.6666666666666665, [2027.33304121], 456.2837238922832
12, 6, 8, 1.8849555921538759, 1.6666666666666665, [2027.33304121], 444.71100626330656
12, 6, 9, 1.8849555921538759, 1.6666666666666665, [2027.33304121], 419.7206479314933
12, 7, 0, 1.8849555921538759, 1.7777777777777777, [1946.13370789], 460.7900887430901
12, 7, 1, 1.8849555921538759, 1.7777777777777777, [1946.13370789], 410.372532633401
12, 7, 2, 1.8849555921538759, 1.7777777777777777, [1946.13370789], 433.52902543536976
12, 7, 3, 1.8849555921538759, 1.7777777777777777, [1946.13370789], 426.2917747417819
12, 7, 4, 1.8849555921538759, 1.7777777777777777, [1946.13370789], 428.2394014087906
12, 7, 5, 1.8849555921538759, 1.7777777777777777, [1946.13370789], 439.7335232349717
12, 7, 6, 1.8849555921538759, 1.7777777777777777, [1946.13370789], 459.86778750094567
12, 7, 7, 1.8849555921538759, 1.7777777777777777, [1946.13370789], 418.9541021002028
12, 7, 8, 1.8849555921538759, 1.7777777777777777, [1946.13370789], 455.0659559882645
